,index,text,entities,relations,Comments,id,label,start_offset,end_offset
5161,7260,Host IOCs Registry Keys HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\KernelConfig HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\DriverConfig HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\SSL Update File Paths C:\Windows\System32\Nwsapagent.sys C:\Windows\System32\helpsvc.sys C:\ProgramData\USOShared\uso.bin C:\ProgramData\VMware\vmnat-update.bin C:\ProgramData\VirtualBox\update.bin,"[{'id': 22682, 'label': 'location', 'start_offset': 0, 'end_offset': 4}, {'id': 22683, 'label': 'REGISTRYKEY', 'start_offset': 24, 'end_offset': 83}, {'id': 22684, 'label': 'REGISTRYKEY', 'start_offset': 84, 'end_offset': 143}, {'id': 22685, 'label': 'REGISTRYKEY', 'start_offset': 144, 'end_offset': 198}]",[],[],22682,location,0,4
5162,519,The majority of ransomware is delivered by email.,"[{'id': 44761, 'label': 'attack-pattern', 'start_offset': 16, 'end_offset': 48}]",[],[],44761,attack-pattern,16,48
5163,14402,"There are a number of ways lateral movement is performed, but the key is to hide and remove evidence of their presence.",[],[],[],,,,
5164,2037,"Once decrypted, the payload is dropped to System32 with the name userlogin.exe before a service is created that points to it.","[{'id': 45228, 'label': 'FILEPATH', 'start_offset': 65, 'end_offset': 78}]",[],[],45228,FILEPATH,65,78
5165,1219, All of the IAP SDKs in this post target Chinese users.,[],[],[],,,,
5166,4256,"In some cases, the key is split in half in the binary, so it is first reunited before being used.",[],[],[],,,,
5167,10382,It will then enable the threat actors to steal certain information and even download TeamViewer to gain remote access to the system.,"[{'id': 31606, 'label': 'location', 'start_offset': 3, 'end_offset': 7}, {'id': 31607, 'label': 'location', 'start_offset': 67, 'end_offset': 70}, {'id': 31608, 'label': 'malware', 'start_offset': 85, 'end_offset': 95}, {'id': 31609, 'label': 'location', 'start_offset': 104, 'end_offset': 110}]",[],[],31606,location,3,7
5168,6254," The Filmkan dropper has a Flash icon to help make it appear as a legitimate update.  The author of Filmkan created the dropper using AutoHotkey (AHK), a legitimate tool for creating Windows applications using a custom scripting language.","[{'id': 19383, 'label': 'location', 'start_offset': 165, 'end_offset': 169}, {'id': 19384, 'label': 'attack-pattern', 'start_offset': 219, 'end_offset': 228}]",[],[],19383,location,165,169
5169,3615,           Tags  Mobile | APT & Targeted Attacks | Research,[],[],[],,,,
5170,11872,Related IOCs lragir[.]org armradio[.]org asbares[.]com armtimes[.]net armlur[.]org armenpress[.]org hraparak[.]org armtimes[.]org hetq[.]org,[],[],[],,,,
5171,4754,"The proliferation of commercial hacking tools is a threat to national security, making the Internet less safe and undermining the trust on which a vibrant, inclusive digital society depends.",[],[],[],,,,
5172,4029,"Based on our investigation, we found that the intrusion process used by Earth Centaur can be separated into several stages, which are shown in Figure 1.","[{'id': 49869, 'label': 'threat-actor', 'start_offset': 72, 'end_offset': 85}]",[],[],49869,threat-actor,72,85
5173,7035,16  Name of the shellcode  DLPPREM32.bin  20  Name of the encrypted payload  data.res  24  MD5 of the encrypted payload  e43e40416520dab5b4c44ac8af907078  28  Name of the encrypted configuration  config.res  32  Name of the registry key value  servTest  36  Name of the service DisplayName  Servdisplay   Table 1.,"[{'id': 22066, 'label': 'MD5', 'start_offset': 121, 'end_offset': 153}]",[],[],22066,MD5,121,153
5174,5403,"There are several reasons that these devices are favored by an attacker — the infrequency of patching, the lack of security software, and the limited visibility of defenders.",[],[],[],,,,
5175,7980,"The actors behind this campaign, which we attribute to a group of hackers recruited in a Russian-speaking forum, lure their target with fake collaboration opportunities (typically a demo for anti-virus software, VPN, music players, photo editing or online games), hijack their channel, then either sell it to the highest bidder or use it to broadcast cryptocurrency scams.","[{'id': 24728, 'label': 'location', 'start_offset': 23, 'end_offset': 31}, {'id': 24730, 'label': 'location', 'start_offset': 113, 'end_offset': 117}, {'id': 24731, 'label': 'location', 'start_offset': 124, 'end_offset': 130}, {'id': 24732, 'label': 'tools', 'start_offset': 232, 'end_offset': 237}]",[],[],24728,location,23,31
5176,13474,"As one example, we've seen new activity from “hack-for-hire” firms, many based in India, that have been creating Gmail accounts spoofing the WHO.","[{'id': 51546, 'label': 'threat-actor', 'start_offset': 45, 'end_offset': 66}, {'id': 51547, 'label': 'location', 'start_offset': 82, 'end_offset': 87}, {'id': 51548, 'label': 'identity', 'start_offset': 141, 'end_offset': 144}]","[{'id': 1102, 'from_id': 51546, 'to_id': 51548, 'type': 'targets'}, {'id': 1103, 'from_id': 51546, 'to_id': 51547, 'type': 'located-at'}]",[],51546,threat-actor,45,66
5177,6882,"Once people clicked on the emails, they were presented with phishing pages designed to trick them into providing their Google account credentials.","[{'id': 21520, 'label': 'attack-pattern', 'start_offset': 60, 'end_offset': 68}, {'id': 21521, 'label': 'location', 'start_offset': 93, 'end_offset': 97}]",[],[],21520,attack-pattern,60,68
5178,2343,"To run the exploit in our virtual environment, we decided to write a loader in Python which did the following:  For our payload, we wrote a simple bash script which runs id and pipes the result to a file in /tmp.",[],[],[],,,,
5179,4772,We have also built additional tools to prevent successful attacks on devices that run Android once those devices are in users’ hands.,[],[],[],,,,
5180,9293,"On April 14, the attackers injected a script to the payment checkout libraries used by the PrismWeb platform.",[],[],[],,,,
5181,9345, Figure 2.,[],[],[],,,,
5182,3710,The gathered information can aid in the next step: lateral movement.,"[{'id': 49505, 'label': 'attack-pattern', 'start_offset': 51, 'end_offset': 67}]",[],[],49505,attack-pattern,51,67
5183,5547,It will look completely normal and will allow you to pay in the usual manner.,[],[],[],,,,
5184,14240,"We surmise that the GitHub account was not compromised, and instead created by Winnti.","[{'id': 48434, 'label': 'SOFTWARE', 'start_offset': 20, 'end_offset': 27}, {'id': 48435, 'label': 'identity', 'start_offset': 79, 'end_offset': 85}]",[],[],48434,SOFTWARE,20,27
5185,10090,"The commands that can be executed include:  Registry operations (read, write, and delete registry keys/entries) File operations (read, write, and delete files) Run/stop processes Reboot the system    What is Supernova?","[{'id': 30772, 'label': 'location', 'start_offset': 18, 'end_offset': 21}, {'id': 30773, 'label': 'location', 'start_offset': 78, 'end_offset': 81}, {'id': 30774, 'label': 'location', 'start_offset': 142, 'end_offset': 145}, {'id': 30775, 'label': 'location', 'start_offset': 164, 'end_offset': 168}, {'id': 30776, 'label': 'malware', 'start_offset': 208, 'end_offset': 217}]",[],[],30772,location,18,21
5186,13103,This protocol is used heavily by ROS2 and will therefore be another area in which we hope to deliver tremendous value to ROS-I and end-customers going forward.,[],[],[],,,,
5187,3559,Figure 1.,[],[],[],,,,
5188,3177,Many of the loaders that we found were used to load Cobalt Strike shellcode by default instead of the BIOPASS RAT malware.,"[{'id': 48302, 'label': 'tools', 'start_offset': 52, 'end_offset': 65}, {'id': 48303, 'label': 'malware', 'start_offset': 102, 'end_offset': 113}]",[],[],48302,tools,52,65
5189,2447,One was included in the PoC and uses the pwd parameter for authentication (password is always j) and the cmd parameter for the command to execute.,[],[],[],,,,
5190,4222,"While small and relatively simple, we found this malicious application interesting to analyze as it revealed the countries targeted by the threat actor.",[],[],[],,,,
5191,2225,A feature that has yet to be seen is that of string encryption.,[],[],[],,,,
5192,6181,     Figure 3. The spear-phishing email disguised as an advertisement for a shopping coupon      Figure 4.,"[{'id': 19106, 'label': 'location', 'start_offset': 19, 'end_offset': 24}, {'id': 19107, 'label': 'attack-pattern', 'start_offset': 25, 'end_offset': 33}, {'id': 19108, 'label': 'location', 'start_offset': 85, 'end_offset': 91}]",[],[],19106,location,19,24
5193,7108, We do not know which malware variant is being sideloaded by vlc.exe.,[],[],[],,,,
5194,5163,How are you handling lateral movement?,"[{'id': 51217, 'label': 'attack-pattern', 'start_offset': 21, 'end_offset': 37}]",[],[],51217,attack-pattern,21,37
5195,11640," After the gathered credentials are sent, some of the phishing pages will redirect victims to different documents or news pages.","[{'id': 35719, 'label': 'location', 'start_offset': 32, 'end_offset': 35}, {'id': 35720, 'label': 'attack-pattern', 'start_offset': 54, 'end_offset': 62}, {'id': 35721, 'label': 'location', 'start_offset': 69, 'end_offset': 73}]",[],[],35719,location,32,35
5196,6756,"From late 2019 to February of this year, researchers published several reports on Gamaredon, tracking the group’s activities.",[],[],[],,,,
5197,3588,"First, the debug symbols paths were leaked -- suggesting a possible custom build which can be correlated with another modification applied to CyaX.  Figure 7.","[{'id': 49372, 'label': 'tools', 'start_offset': 142, 'end_offset': 146}]",[],[],49372,tools,142,146
5198,2442,Figure 10 shows an example of the early scanning activity.,[],[],[],,,,
5199,2787, And our research shows that this isn’t an isolated event.,[],[],[],,,,
5200,8754,We terminated 10 YouTube channels as part of our ongoing investigation into coordinated influence operations linked to Russia.,[],[],[],,,,
5201,4428,"When conducting a Takeout, the program will spawn a new copy of itself and initialize a pipe communication channel to relay the cookies and account name, both of which are required to accomplish the Takeout.",[],[],[],,,,
5202,2707,"This could be exploited with drive-by downloads or watering-hole attacks, and has been observed being used in attacks in the wild.","[{'id': 47948, 'label': 'attack-pattern', 'start_offset': 51, 'end_offset': 72}, {'id': 47949, 'label': 'attack-pattern', 'start_offset': 29, 'end_offset': 47}]",[],[],47948,attack-pattern,51,72
5203,577,"First, we reviewed the trends from prevalent ransomware families, then we discussed the most common file types used as attack vectors leveraged by ransomware.",[],[],[],,,,
5204,4213,"The app’s features are similar to the previous malicious Android application, such as having the ability to record audio and steal SMS, accounts, contacts and certain file types from specific directories.","[{'id': 50026, 'label': 'SOFTWARE', 'start_offset': 57, 'end_offset': 64}, {'id': 50028, 'label': 'attack-pattern', 'start_offset': 125, 'end_offset': 177}, {'id': 50027, 'label': 'attack-pattern', 'start_offset': 108, 'end_offset': 120}]",[],[],50026,SOFTWARE,57,64
5205,12110,"Since first discovering this activity, OpenSUpdater's authors have tried other variations on invalid encodings to further evade detection.","[{'id': 37470, 'label': 'malware', 'start_offset': 39, 'end_offset': 51}]",[],[],37470,malware,39,51
5206,4748,We have also observed proliferation risk from nation state actors attempting to gain access to the exploits of these vendors.,[],[],[],,,,
5207,13236,"Execute a command through exploits for CVE-2017-11882 or CVE-2018-0802, security flaws in Microsoft Office’s Equation Editor (EQNEDT32.EXE).","[{'id': 41274, 'label': 'location', 'start_offset': 72, 'end_offset': 80}, {'id': 41275, 'label': 'identity', 'start_offset': 90, 'end_offset': 99}, {'id': 41276, 'label': 'tools', 'start_offset': 100, 'end_offset': 106}, {'id': 41277, 'label': 'threat-actor', 'start_offset': 109, 'end_offset': 117}]",[],[],41274,location,72,80
5208,4696,03d0e7ad4c12273a42e4c95d854408b98b0cf5ecf5f8c5ce05b24729b6f4e369 35a485972282b7e0e8e3a7a9cbf86ad93856378fd96cc8e230be5099c4b89208 5afc59cd2b39f988733eba427c8cf6e48bd2e9dc3d48a4db550655efe0dca798 6dc0600de00ba6574488472d5c48aa2a7b23a74ff1378d8aee6a93ea0ee7364f 767bd025c8e7d36f64dbd636ce0f29e873d1e3ca415d5ad49053a68918fe89f4 977f0053690684eb509da27d5eec2a560311c084a4a133191ef387e110e8b85f ac8e59e8abeacf0885b451833726be3e8e2d9c88d21f27b16ebe00f00c1409e6 cd2ba296828660ecd07a36e8931b851dda0802069ed926b3161745aae9aa6daa Microsoft Live DLL 1a831a79a932edd0398f46336712eff90ebb5164a189ef38c4dacc64ba84fe23 PDB E:\Working\Projects\EmailDownloader\EmailDownloaderCookieMode\EmailDownloader\obj\Debug\EmailDownloader.pdb E:\Working\Projects\EmailDownloader\EmailDownloaderCookieMode\Mahdi\LiveLib\obj\Release\LiveLib.pdb,"[{'id': 50579, 'label': 'FILEPATH', 'start_offset': 608, 'end_offset': 715}, {'id': 50580, 'label': 'FILEPATH', 'start_offset': 716, 'end_offset': 815}, {'id': 14212, 'label': 'SHA2', 'start_offset': 0, 'end_offset': 64}, {'id': 14216, 'label': 'SHA2', 'start_offset': 260, 'end_offset': 324}, {'id': 14217, 'label': 'SHA2', 'start_offset': 325, 'end_offset': 389}, {'id': 14218, 'label': 'SHA2', 'start_offset': 390, 'end_offset': 454}, {'id': 14219, 'label': 'SHA2', 'start_offset': 455, 'end_offset': 519}, {'id': 14220, 'label': 'identity', 'start_offset': 520, 'end_offset': 529}, {'id': 14213, 'label': 'SHA2', 'start_offset': 65, 'end_offset': 129}, {'id': 14214, 'label': 'SHA2', 'start_offset': 130, 'end_offset': 194}, {'id': 14215, 'label': 'SHA2', 'start_offset': 195, 'end_offset': 259}, {'id': 14221, 'label': 'SHA2', 'start_offset': 539, 'end_offset': 603}]",[],[],50579,FILEPATH,608,715
